,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
876,20,RL,94.0,25286,1,0.0,4,1,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,4,5,1963,1963,Gable,CompShg,HdBoard,Plywood,None,0.0,3,3,PConc,3.0,3.0,4.0,5.0,633,1.0,0,431,1064,2,4,1,4.0,1040,0,0,1040,1,0,1,0,3,1,3,5,8,0,0.0,2.0,1963.0,1.0,2,648,3.0,3.0,3,0,0,0,0,0,0,0.0,0.0,0.0,0,1,2007,WD,Normal,132250
877,60,RL,74.0,8834,1,0.0,4,1,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,Stone,216.0,4,3,PConc,5.0,3.0,1.0,6.0,1170,1.0,0,292,1462,2,5,1,4.0,1462,762,0,2224,1,0,2,1,4,1,5,10,8,1,4.0,2.0,2004.0,3.0,3,738,3.0,3.0,3,184,0,0,0,0,0,0.0,0.0,0.0,0,6,2009,WD,Normal,350000
878,85,RL,88.0,11782,1,0.0,3,1,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SFoyer,5,7,1961,1995,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3.0,3.0,3.0,5.0,899,1.0,0,210,1109,2,3,1,4.0,1155,0,0,1155,1,0,1,0,3,1,4,6,6,0,0.0,1.0,1987.0,1.0,2,576,3.0,3.0,3,192,0,0,0,0,0,0.0,1.0,1.0,400,6,2010,WD,Normal,148000
879,20,RL,,7000,1,0.0,3,1,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,8,1978,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,90.0,4,4,CBlock,3.0,3.0,1.0,5.0,646,1.0,0,218,864,2,5,1,4.0,864,0,0,864,1,0,1,0,3,1,3,6,8,0,0.0,2.0,1978.0,1.0,1,336,3.0,3.0,3,0,0,0,0,0,0,0.0,2.0,0.0,0,7,2009,WD,Normal,136500
880,20,RL,60.0,7024,1,0.0,4,1,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,5.0,4.0,1.0,5.0,980,1.0,0,110,1090,2,4,1,4.0,1090,0,0,1090,1,0,1,1,2,1,3,5,8,0,0.0,2.0,2005.0,3.0,2,450,3.0,3.0,3,0,49,0,0,0,0,0.0,0.0,0.0,0,6,2007,WD,Normal,157000
881,50,RL,44.0,13758,1,0.0,3,1,AllPub,CulDSac,Gtl,Timber,Norm,Norm,1Fam,1.5Fin,7,5,1990,1991,Gable,CompShg,HdBoard,HdBoard,BrkFace,117.0,4,4,CBlock,4.0,3.0,2.0,2.0,902,1.0,0,254,1156,2,5,1,4.0,1187,530,0,1717,0,0,2,1,3,1,4,7,8,1,3.0,2.0,1990.0,2.0,2,400,3.0,3.0,3,168,36,0,0,0,0,0.0,0.0,0.0,0,4,2007,WD,Normal,187500
882,60,RL,,9636,1,0.0,3,1,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1992,1993,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4.0,3.0,1.0,1.0,0,1.0,0,808,808,2,4,1,4.0,808,785,0,1593,0,0,2,1,3,1,3,7,8,1,3.0,2.0,1993.0,2.0,2,389,3.0,3.0,3,342,40,0,0,0,0,0.0,1.0,0.0,0,12,2009,WD,Normal,178000
883,75,RL,60.0,6204,1,0.0,4,1,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,2.5Fin,4,5,1912,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,4,3,PConc,3.0,2.0,1.0,1.0,0,1.0,0,795,795,2,3,0,4.0,954,795,481,2230,1,0,1,0,5,1,3,10,8,0,0.0,1.0,1997.0,1.0,1,440,3.0,4.0,3,0,188,0,0,0,0,0.0,0.0,0.0,0,3,2006,WD,Normal,118500
884,20,RL,65.0,7150,1,0.0,4,1,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1967,1967,Gable,CompShg,HdBoard,HdBoard,BrkFace,60.0,3,3,CBlock,3.0,3.0,1.0,4.0,432,1.0,0,460,892,2,3,1,4.0,892,0,0,892,0,0,1,0,3,1,3,5,8,0,0.0,2.0,1967.0,2.0,1,288,3.0,3.0,3,0,0,0,0,0,0,0.0,2.0,0.0,0,7,2009,WD,Normal,100000
885,120,FV,50.0,5119,1,0.0,3,1,AllPub,CulDSac,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,9,5,1999,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,60.0,4,3,PConc,5.0,3.0,3.0,6.0,1238,1.0,0,460,1698,2,5,1,4.0,1709,0,0,1709,1,0,2,0,2,1,4,5,8,1,3.0,2.0,1999.0,3.0,2,506,3.0,3.0,3,97,65,0,0,0,0,0.0,0.0,0.0,0,1,2008,CWD,Abnorml,328900
886,90,RL,70.0,8393,1,0.0,4,1,AllPub,Corner,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,5,1959,2005,Gable,CompShg,MetalSd,MetalSd,BrkFace,122.0,3,3,CBlock,3.0,3.0,1.0,2.0,528,1.0,0,1098,1626,2,5,1,4.0,1712,0,0,1712,0,0,2,0,4,2,3,8,8,0,0.0,2.0,2005.0,3.0,2,588,3.0,3.0,3,272,54,0,0,0,0,0.0,0.0,0.0,0,6,2006,WD,Family,145000
887,50,RL,59.0,16466,1,0.0,3,1,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,7,1955,1955,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,PConc,3.0,3.0,1.0,1.0,0,1.0,0,816,816,2,3,1,4.0,872,521,0,1393,0,0,1,1,3,1,3,8,8,0,0.0,2.0,1955.0,1.0,1,300,3.0,3.0,3,121,0,0,0,265,0,0.0,0.0,0.0,0,4,2008,WD,Normal,135500
888,20,RL,95.0,15865,1,0.0,3,1,AllPub,Inside,Mod,NAmes,Norm,Norm,1Fam,1Story,8,6,1970,1970,Flat,Tar&Grv,Wd Sdng,Wd Sdng,None,0.0,4,4,PConc,3.0,4.0,4.0,5.0,351,3.0,823,1043,2217,2,5,1,4.0,2217,0,0,2217,1,0,2,0,4,1,4,8,8,1,3.0,2.0,1970.0,1.0,2,621,3.0,3.0,3,81,207,0,0,224,0,0.0,0.0,0.0,0,10,2007,WD,Normal,268000
889,20,RL,128.0,12160,1,0.0,4,1,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,6,4,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,90.0,3,3,CBlock,3.0,3.0,1.0,4.0,1024,1.0,0,481,1505,2,5,1,4.0,1505,0,0,1505,1,0,1,0,2,1,3,6,8,1,3.0,2.0,1953.0,2.0,2,505,3.0,3.0,3,0,0,0,162,0,0,0.0,0.0,0.0,0,2,2009,WD,Normal,149500
890,50,RL,60.0,8064,1,0.0,4,1,AllPub,Corner,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,5,7,1949,2006,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,3.0,3.0,2.0,1.0,0,1.0,0,672,672,2,5,1,4.0,672,252,0,924,0,0,1,0,3,1,3,6,8,1,1.0,1.0,2003.0,1.0,2,576,3.0,3.0,3,0,0,0,0,0,0,0.0,1.0,1.0,2000,7,2007,WD,Normal,122900
891,60,RL,70.0,11184,1,0.0,4,1,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,2Story,6,5,1978,1978,Hip,CompShg,HdBoard,HdBoard,BrkFace,92.0,3,3,CBlock,3.0,3.0,1.0,2.0,226,3.0,500,192,918,2,4,1,4.0,918,765,0,1683,0,0,2,1,3,1,3,7,8,1,3.0,2.0,1978.0,2.0,2,440,3.0,3.0,3,243,0,0,0,0,0,0.0,0.0,0.0,0,7,2009,WD,Normal,172500
892,20,RL,70.0,8414,1,0.0,4,1,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,6,8,1963,2003,Hip,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3.0,3.0,1.0,6.0,663,1.0,0,396,1059,2,3,1,4.0,1068,0,0,1068,0,1,1,0,3,1,3,6,8,0,0.0,2.0,1963.0,2.0,1,264,3.0,3.0,3,192,0,0,0,0,0,0.0,1.0,0.0,0,2,2006,WD,Normal,154500
893,20,RL,,13284,1,0.0,4,1,AllPub,Inside,Gtl,Sawyer,PosN,Norm,1Fam,1Story,5,5,1954,1954,Gable,CompShg,Wd Sdng,Plywood,None,0.0,3,3,PConc,4.0,3.0,2.0,4.0,1064,1.0,0,319,1383,2,3,1,4.0,1383,0,0,1383,1,0,1,0,3,1,3,6,8,1,4.0,2.0,1954.0,1.0,1,354,3.0,3.0,3,511,116,0,0,0,0,0.0,2.0,0.0,0,6,2008,WD,Normal,165000
894,90,RL,64.0,7018,1,0.0,4,1,AllPub,Inside,Gtl,SawyerW,Norm,Norm,Duplex,1Story,5,5,1979,1979,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,Slab,0.0,0.0,0.0,0.0,0,0.0,0,0,0,2,3,1,4.0,1535,0,0,1535,0,0,2,0,4,2,3,8,8,0,0.0,2.0,1979.0,1.0,2,400,3.0,3.0,3,0,0,0,0,0,0,0.0,0.0,0.0,0,6,2009,WD,Alloca,118858
895,60,RL,71.0,7056,1,0.0,4,1,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,5,1963,1963,Hip,CompShg,HdBoard,HdBoard,BrkFace,415.0,3,3,CBlock,3.0,3.0,1.0,4.0,400,1.0,0,380,780,2,3,1,4.0,983,813,0,1796,1,0,1,1,4,1,3,8,8,1,3.0,2.0,1963.0,2.0,2,483,3.0,3.0,3,0,50,0,0,0,0,0.0,0.0,0.0,0,10,2008,WD,Normal,140000
896,30,RM,50.0,8765,1,1.0,4,1,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,6,1936,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3.0,3.0,1.0,5.0,285,1.0,0,666,951,2,5,0,4.0,951,0,0,951,0,0,1,0,2,1,3,6,8,0,0.0,1.0,1936.0,1.0,1,327,3.0,3.0,3,0,28,0,0,0,0,0.0,0.0,0.0,0,4,2006,WD,Abnorml,106500
897,90,RL,64.0,7018,1,0.0,4,1,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,2Story,5,5,1979,1979,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,Slab,0.0,0.0,0.0,0.0,0,0.0,0,0,0,2,3,1,4.0,1120,1120,0,2240,0,0,2,0,6,2,3,12,8,0,0.0,1.0,1979.0,1.0,2,528,3.0,3.0,3,154,0,0,0,0,0,0.0,0.0,0.0,0,6,2009,WD,Alloca,142953
898,20,RL,100.0,12919,1,0.0,3,1,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2009,2010,Hip,CompShg,VinylSd,VinylSd,Stone,760.0,5,3,PConc,5.0,3.0,4.0,6.0,2188,1.0,0,142,2330,2,5,1,4.0,2364,0,0,2364,1,0,2,1,2,1,5,11,8,2,4.0,2.0,2009.0,3.0,3,820,3.0,3.0,3,0,67,0,0,0,0,0.0,0.0,0.0,0,3,2010,New,Partial,611657
899,20,RL,65.0,6993,1,0.0,4,1,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,7,1961,1994,Gable,CompShg,HdBoard,Plywood,None,0.0,3,3,CBlock,3.0,3.0,1.0,4.0,465,1.0,0,447,912,2,3,1,4.0,1236,0,0,1236,0,0,1,0,3,1,3,6,8,1,3.0,2.0,1961.0,1.0,1,288,3.0,3.0,3,0,0,0,0,0,0,0.0,0.0,0.0,0,6,2006,WD,Normal,135000
900,20,RL,,7340,1,0.0,3,1,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,6,1971,1971,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3.0,3.0,1.0,5.0,322,1.0,0,536,858,2,3,1,4.0,858,0,0,858,0,0,1,0,2,1,3,4,8,0,0.0,1.0,1979.0,1.0,1,684,3.0,3.0,3,0,0,0,0,0,0,0.0,0.0,0.0,0,6,2007,WD,Normal,110000
901,20,RL,64.0,8712,1,0.0,3,1,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1957,2000,Hip,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,3.0,3.0,2.0,4.0,860,1.0,0,132,992,2,3,1,4.0,1306,0,0,1306,1,0,1,0,2,1,3,5,8,0,0.0,1.0,1968.0,1.0,1,756,3.0,3.0,3,0,0,0,0,0,0,0.0,0.0,0.0,0,5,2009,WD,Normal,153000
902,60,RL,63.0,7875,1,0.0,4,1,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,1.0,1.0,0,1.0,0,783,783,2,5,1,4.0,807,702,0,1509,0,0,2,1,3,1,4,8,8,1,4.0,2.0,2003.0,3.0,2,393,3.0,3.0,3,0,75,0,0,0,0,0.0,0.0,0.0,0,7,2006,WD,Normal,180000
903,20,RL,50.0,14859,1,0.0,3,1,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,27.0,4,3,PConc,4.0,3.0,1.0,1.0,0,1.0,0,1670,1670,2,5,1,4.0,1670,0,0,1670,0,0,2,0,3,1,4,7,8,1,4.0,2.0,2006.0,2.0,3,690,3.0,3.0,3,144,60,0,0,0,0,0.0,0.0,0.0,0,8,2006,New,Partial,240000
904,20,RL,,6173,1,0.0,3,1,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1967,1967,Gable,CompShg,HdBoard,Wd Sdng,BrkFace,75.0,3,3,CBlock,3.0,3.0,1.0,6.0,599,1.0,0,277,876,2,3,1,4.0,902,0,0,902,0,0,1,0,3,1,3,6,8,0,0.0,2.0,1967.0,1.0,1,288,3.0,3.0,3,0,0,0,0,0,0,0.0,1.0,0.0,0,8,2007,WD,Normal,125500
905,20,RL,80.0,9920,1,0.0,4,1,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1954,1954,Gable,CompShg,HdBoard,HdBoard,Stone,110.0,3,3,CBlock,3.0,3.0,1.0,3.0,354,2.0,290,412,1056,2,3,1,4.0,1063,0,0,1063,1,0,1,0,3,1,3,6,8,0,0.0,2.0,1954.0,2.0,1,280,3.0,3.0,3,0,0,164,0,0,0,0.0,1.0,0.0,0,2,2010,WD,Normal,128000
906,20,RL,116.0,13501,1,0.0,3,1,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,208.0,4,3,PConc,4.0,3.0,1.0,6.0,63,1.0,0,1560,1623,2,5,1,4.0,1636,0,0,1636,1,0,2,0,3,1,4,8,8,1,4.0,2.0,2006.0,2.0,3,865,3.0,3.0,3,0,60,0,0,0,0,0.0,0.0,0.0,0,6,2007,WD,Normal,255000
907,50,RL,86.0,11500,1,0.0,3,1,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,7,7,1936,1987,Gable,CompShg,BrkFace,BrkFace,None,0.0,4,3,CBlock,4.0,3.0,1.0,3.0,223,1.0,0,794,1017,2,4,1,4.0,1020,1037,0,2057,0,0,1,1,3,1,4,6,8,1,4.0,2.0,1936.0,3.0,1,180,2.0,3.0,3,0,0,0,0,322,0,0.0,0.0,0.0,0,6,2006,WD,Normal,250000
908,20,RL,,8885,1,0.0,3,0,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,5,5,1983,1983,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,4.0,3.0,3.0,4.0,301,5.0,324,239,864,2,3,1,4.0,902,0,0,902,1,0,1,0,2,1,3,5,8,0,0.0,2.0,1983.0,1.0,2,484,3.0,3.0,3,164,0,0,0,0,0,0.0,1.0,0.0,0,6,2006,WD,Normal,131000
909,60,RL,149.0,12589,1,0.0,2,1,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,1.0,1.0,0,1.0,0,742,742,2,5,1,4.0,742,742,0,1484,0,0,2,1,3,1,4,8,8,1,4.0,2.0,2005.0,3.0,2,390,3.0,3.0,3,36,24,0,0,0,0,0.0,0.0,0.0,0,6,2009,WD,Normal,174000
910,90,RL,80.0,11600,1,0.0,4,1,AllPub,Corner,Gtl,NAmes,Feedr,Norm,Duplex,2Story,5,5,1960,1960,Gable,CompShg,MetalSd,MetalSd,BrkFace,361.0,3,3,CBlock,3.0,3.0,1.0,3.0,443,1.0,0,662,1105,2,3,1,3.0,1105,1169,0,2274,0,0,2,0,5,2,3,12,8,0,0.0,1.0,1960.0,1.0,2,480,3.0,3.0,3,0,0,0,0,0,0,0.0,0.0,0.0,0,1,2010,WD,Normal,154300
911,20,RL,,9286,1,0.0,3,1,AllPub,CulDSac,Mod,CollgCr,Norm,Norm,1Fam,1Story,5,7,1977,1989,Gable,CompShg,HdBoard,Plywood,None,0.0,3,3,CBlock,4.0,4.0,3.0,5.0,196,1.0,0,1072,1268,2,3,1,4.0,1268,0,0,1268,0,0,1,1,3,1,4,5,8,0,0.0,1.0,1978.0,1.0,1,252,3.0,3.0,3,173,0,0,0,0,0,0.0,0.0,0.0,0,10,2009,WD,Normal,143500
912,30,RM,51.0,6120,1,0.0,4,1,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,7,1925,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3.0,3.0,1.0,3.0,489,1.0,0,279,768,2,3,0,4.0,1015,0,0,1015,0,0,1,0,3,1,3,6,7,0,0.0,1.0,1925.0,1.0,1,450,3.0,3.0,3,0,0,112,0,120,0,0.0,1.0,1.0,620,7,2006,WD,Abnorml,88000
913,90,RH,82.0,6270,1,0.0,4,1,AllPub,Inside,Gtl,Crawfor,Norm,Norm,Duplex,2Story,5,6,1949,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3.0,3.0,1.0,4.0,284,1.0,0,717,1001,2,3,0,3.0,1001,1001,0,2002,0,0,2,0,4,2,3,8,8,0,0.0,3.0,1949.0,1.0,3,871,3.0,3.0,3,0,0,0,0,0,0,0.0,0.0,0.0,0,8,2007,WD,Normal,145000
914,160,FV,30.0,3000,1,2.0,4,1,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,Stone,76.0,4,3,PConc,4.0,3.0,3.0,6.0,294,1.0,0,318,612,2,5,1,4.0,612,612,0,1224,0,0,2,1,2,1,4,4,8,0,0.0,1.0,2009.0,2.0,2,528,3.0,3.0,3,0,234,0,0,0,0,0.0,0.0,0.0,0,6,2009,New,Partial,173733
915,160,RM,21.0,2001,1,0.0,4,1,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,4,5,1970,1970,Gable,CompShg,CemntBd,CmentBd,BrkFace,80.0,3,3,CBlock,3.0,3.0,1.0,1.0,0,1.0,0,546,546,2,2,1,4.0,546,546,0,1092,0,0,1,1,3,1,3,6,8,0,0.0,2.0,1970.0,1.0,1,286,3.0,3.0,3,0,0,0,0,0,0,0.0,0.0,0.0,0,1,2007,WD,Normal,75000
916,20,C (all),50.0,9000,1,0.0,4,1,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,2,3,1949,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,3,3,CBlock,3.0,3.0,3.0,4.0,50,1.0,0,430,480,2,3,0,3.0,480,0,0,480,1,0,0,0,1,1,3,4,8,0,0.0,1.0,1958.0,1.0,1,308,3.0,3.0,3,0,0,0,0,0,0,0.0,0.0,0.0,0,10,2006,WD,Abnorml,35311
917,20,RL,,17140,1,0.0,4,1,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,6,1956,1956,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3.0,3.0,1.0,5.0,1059,1.0,0,75,1134,2,5,1,3.0,1229,0,0,1229,0,0,1,0,3,1,3,6,8,0,0.0,2.0,1956.0,2.0,1,284,3.0,3.0,3,0,0,0,0,0,0,0.0,0.0,0.0,0,4,2009,WD,Normal,135000
918,60,RL,103.0,13125,1,0.0,3,1,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1991,1991,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,3,PConc,5.0,3.0,2.0,4.0,48,6.0,634,422,1104,2,5,1,4.0,912,1215,0,2127,1,0,2,1,4,1,4,8,8,1,3.0,2.0,1991.0,2.0,3,833,3.0,3.0,3,72,192,224,0,0,0,0.0,2.0,0.0,0,11,2007,WD,Normal,238000
919,20,RL,87.0,11029,1,0.0,3,1,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,8,1958,2002,Hip,CompShg,MetalSd,MetalSd,None,0.0,5,3,CBlock,4.0,3.0,1.0,5.0,528,4.0,411,245,1184,2,5,1,4.0,1414,0,0,1414,1,0,1,0,3,1,3,6,7,1,3.0,2.0,1990.0,1.0,2,601,3.0,3.0,3,0,51,0,0,190,0,0.0,0.0,0.0,0,5,2008,WD,Normal,176500
920,60,RL,70.0,8462,1,0.0,3,1,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1994,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,105.0,4,4,PConc,4.0,4.0,1.0,6.0,814,1.0,0,114,928,2,5,1,4.0,936,785,0,1721,0,1,2,1,3,1,4,7,8,0,0.0,2.0,1994.0,2.0,2,471,3.0,3.0,3,300,87,0,0,0,0,0.0,0.0,0.0,0,7,2007,WD,Normal,201000
921,90,RL,67.0,8777,1,0.0,4,1,AllPub,Inside,Gtl,Edwards,Feedr,Norm,Duplex,1.5Fin,5,7,1900,2003,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3.0,3.0,1.0,5.0,1084,1.0,0,188,1272,2,4,1,4.0,1272,928,0,2200,2,0,2,2,4,2,3,9,8,0,0.0,0.0,,0.0,0,0,0.0,0.0,1,0,70,0,0,0,0,0.0,2.0,0.0,0,9,2008,WD,Normal,145900
922,20,RL,65.0,10237,1,0.0,4,1,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,1Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,1.0,6.0,28,1.0,0,1288,1316,2,5,1,4.0,1316,0,0,1316,0,0,2,0,3,1,4,6,8,1,4.0,2.0,2005.0,3.0,2,397,3.0,3.0,3,100,0,0,23,0,0,0.0,0.0,0.0,0,10,2006,New,Partial,169990
923,120,RL,50.0,8012,1,0.0,4,1,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1993,1994,Gable,CompShg,Plywood,Plywood,None,0.0,4,3,PConc,4.0,3.0,1.0,2.0,165,6.0,841,598,1604,2,5,1,4.0,1617,0,0,1617,1,0,2,0,2,1,4,5,8,1,2.0,2.0,1993.0,2.0,2,533,3.0,3.0,3,0,69,0,0,0,0,0.0,0.0,0.0,0,7,2008,WD,Normal,193000
924,20,RL,79.0,10240,1,0.0,4,1,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1980,1980,Gable,CompShg,Plywood,Plywood,BrkFace,157.0,3,4,CBlock,4.0,3.0,1.0,4.0,625,2.0,1061,0,1686,2,3,1,4.0,1686,0,0,1686,1,0,2,0,3,1,3,7,8,1,3.0,2.0,1980.0,1.0,2,612,3.0,3.0,3,384,131,0,0,0,0,0.0,0.0,0.0,0,5,2006,WD,Normal,207500
925,20,RL,,15611,1,0.0,3,1,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1Story,5,6,1977,1977,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4.0,3.0,3.0,5.0,767,2.0,93,266,1126,2,3,1,4.0,1126,0,0,1126,0,1,2,0,3,1,5,6,8,0,0.0,2.0,1977.0,2.0,2,540,3.0,3.0,3,180,0,0,0,0,0,0.0,0.0,0.0,0,3,2008,WD,Abnorml,175000
926,60,RL,93.0,11999,1,0.0,4,1,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2003,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,340.0,4,3,PConc,4.0,3.0,1.0,1.0,0,1.0,0,1181,1181,2,5,1,4.0,1234,1140,0,2374,0,0,2,1,4,1,5,10,8,1,4.0,2.0,2003.0,3.0,3,656,3.0,3.0,3,104,100,0,0,0,0,0.0,0.0,0.0,0,5,2007,WD,Normal,285000
927,60,RL,,9900,1,0.0,4,1,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,2Story,7,5,1968,1968,Gable,CompShg,MetalSd,MetalSd,BrkFace,342.0,3,3,CBlock,3.0,3.0,1.0,4.0,552,1.0,0,280,832,2,4,1,4.0,1098,880,0,1978,0,0,2,1,4,1,3,9,8,1,4.0,2.0,1968.0,2.0,2,486,3.0,3.0,3,0,43,0,0,0,0,0.0,2.0,0.0,0,4,2008,WD,Normal,176000
928,20,RL,,11838,1,0.0,4,1,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2001,2001,Hip,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,3.0,1.0,0,1.0,0,1753,1753,2,5,1,4.0,1788,0,0,1788,0,0,2,0,3,1,5,7,8,1,3.0,2.0,2001.0,2.0,2,522,3.0,3.0,3,202,151,0,0,0,0,0.0,0.0,0.0,0,6,2009,WD,Normal,236500
929,60,RL,,13006,1,0.0,3,1,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1997,1997,Gable,CompShg,HdBoard,HdBoard,BrkFace,285.0,3,3,PConc,4.0,3.0,1.0,1.0,0,1.0,0,964,964,2,4,1,4.0,993,1243,0,2236,0,0,2,1,4,1,4,8,8,1,3.0,2.0,1997.0,3.0,2,642,3.0,3.0,3,0,0,0,0,0,0,0.0,0.0,0.0,0,11,2006,WD,Normal,222000
