,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,TotalBsmtSF,HeatingQC,CentralAir,Electrical,GrLivArea,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageArea,GarageQual,PavedDrive,PoolQC,Fence,MiscVal,SaleType,SaleCondition,SalePrice,LogSalePrice,Baths,Total_OutdoorSF
1297,180,RM,35.0,3675,1,0.0,Reg,Lvl,IC2,Gtl,Edwards,Norm,1T,SFoyer,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,82.0,3,3,PConc,4.0,547.0,4,1,2.0,1072,2,3.0,5,0.0,Basment,2005.0,3.0,525.0,3.0,3,0.0,0.0,0,New,Partial,140000.0,11.84939770159144,3.0,44
1298,60,RL,313.0,63887,1,0.0,IR3,Bnk,IC2,Gtl,Edwards,Feedr,1T,2Story,10,5,2008,2008,Hip,ClyTile,Stucco,Stucco,Stone,796.0,5,3,PConc,5.0,6110.0,5,1,2.0,5642,3,5.0,12,4.0,Attchd,2008.0,3.0,1418.0,3.0,3,3.0,0.0,0,New,Partial,160000.0,11.982929094215963,5.0,506
1299,20,RL,75.0,7500,1,0.0,Reg,Lvl,IC2,Gtl,NAmes,Norm,1T,1Story,5,7,1959,1994,Hip,CompShg,BrkFace,BrkFace,None,0.0,3,3,CBlock,3.0,1246.0,5,1,2.0,1246,3,4.0,6,0.0,Attchd,1959.0,2.0,305.0,3.0,3,0.0,1.0,0,WD,Normal,154000.0,11.944707881395766,3.0,218
1300,60,RL,,10762,1,0.0,IR1,Lvl,C3,Gtl,Gilbert,Norm,1T,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,None,344.0,4,3,PConc,4.0,978.0,5,1,2.0,1983,3,4.0,9,3.0,Attchd,1999.0,3.0,490.0,3.0,3,0.0,0.0,0,WD,Normal,225000.0,12.323855681186558,3.0,0
1301,70,RL,,7500,1,0.0,IR1,Bnk,IC2,Gtl,Crawfor,Norm,1T,2Story,6,7,1942,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3.0,771.0,2,1,2.0,1494,3,4.0,7,4.0,Attchd,1942.0,1.0,213.0,3.0,2,0.0,0.0,0,WD,Normal,177500.0,12.086725887897607,1.0,224
1302,60,RL,92.0,10120,1,0.0,Reg,Lvl,IC2,Gtl,NoRidge,Norm,1T,2Story,8,5,1994,1994,Hip,CompShg,VinylSd,VinylSd,BrkFace,391.0,4,3,PConc,4.0,1165.0,5,1,2.0,2526,4,4.0,8,3.0,Attchd,1994.0,2.0,844.0,3.0,3,0.0,0.0,0,WD,Normal,290000.0,12.577636201962656,4.0,387
1303,20,RL,73.0,8688,1,0.0,Reg,Lvl,IC2,Gtl,Somerst,Norm,1T,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,228.0,4,3,PConc,4.0,1616.0,5,1,2.0,1616,3,4.0,7,0.0,Attchd,2005.0,2.0,834.0,3.0,3,0.0,0.0,0,WD,Normal,232000.0,12.354492650648448,2.0,267
1304,160,RM,32.0,3363,1,0.0,Reg,Lvl,IC2,Gtl,Edwards,Norm,1T,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,117.0,4,3,PConc,4.0,976.0,5,1,2.0,1708,3,4.0,7,0.0,Detchd,2004.0,1.0,380.0,3.0,3,0.0,0.0,0,WD,Normal,130000.0,11.77528972943772,2.0,40
1305,20,RL,108.0,13173,1,0.0,IR1,Lvl,IC2,Gtl,NridgHt,Norm,1T,1Story,9,5,2006,2007,Hip,CompShg,VinylSd,VinylSd,Stone,300.0,4,3,PConc,5.0,1652.0,5,1,2.0,1652,2,5.0,6,5.0,Attchd,2006.0,3.0,840.0,3.0,3,0.0,0.0,0,WD,Normal,325000.0,12.691580461311874,3.0,506
1306,120,RL,48.0,6955,1,0.0,IR1,Lvl,IC2,Gtl,NridgHt,Norm,1T,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,94.0,4,3,PConc,4.0,1368.0,5,1,2.0,1368,2,4.0,6,4.0,Attchd,2005.0,2.0,474.0,3.0,3,0.0,0.0,0,New,Partial,202500.0,12.218495165528731,2.0,167
1307,20,RL,60.0,8072,1,0.0,Reg,Lvl,IC2,Gtl,CollgCr,Norm,1T,1Story,5,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,PConc,4.0,990.0,5,1,2.0,990,3,3.0,5,0.0,Detchd,2000.0,1.0,480.0,3.0,3,0.0,0.0,0,WD,Normal,138000.0,11.835008964139341,2.0,64
1308,20,RM,100.0,12000,1,0.0,Reg,Lvl,IC2,Gtl,OldTown,Norm,1T,1Story,5,7,1948,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3.0,924.0,5,1,2.0,1122,2,4.0,6,0.0,Attchd,1948.0,1.0,528.0,3.0,3,0.0,1.0,0,WD,Normal,147000.0,11.898187865760873,2.0,36
1309,20,RL,,7153,1,0.0,Reg,Lvl,IC2,Gtl,SawyerW,Norm,1T,1Story,6,5,1991,1991,Gable,CompShg,HdBoard,HdBoard,BrkFace,88.0,3,3,CBlock,4.0,1278.0,4,1,2.0,1294,3,4.0,6,0.0,Attchd,1991.0,2.0,496.0,3.0,3,0.0,1.0,0,WD,Normal,179200.0,12.096257779522967,3.0,163
1310,20,RL,100.0,17500,1,0.0,Reg,Lvl,IC2,Gtl,Crawfor,PosA,1T,1Story,7,8,1959,2002,Gable,CompShg,BrkFace,HdBoard,None,0.0,4,4,PConc,4.0,1902.0,3,1,2.0,1902,3,5.0,7,3.0,Attchd,1959.0,3.0,567.0,3.0,3,0.0,0.0,0,WD,Normal,335000.0,12.721885810807203,3.0,369
1311,20,RL,68.0,8814,1,0.0,Reg,Lvl,IC2,Gtl,CollgCr,Norm,1T,1Story,7,5,2005,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,80.0,4,3,PConc,4.0,1274.0,5,1,2.0,1274,3,4.0,6,0.0,Attchd,2005.0,2.0,508.0,3.0,3,0.0,0.0,0,New,Partial,203000.0,12.220961258023925,3.0,362
1312,60,RL,,9572,1,0.0,IR1,Lvl,IC2,Gtl,NoRidge,Norm,1T,2Story,8,5,1990,1990,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,336.0,4,3,PConc,5.0,1453.0,5,1,2.0,2810,4,4.0,9,5.0,Attchd,1990.0,2.0,750.0,4.0,3,0.0,0.0,0,WD,Normal,302000.0,12.618182296357007,3.0,500
1313,60,RL,108.0,14774,1,0.0,IR1,Lvl,IC2,Gtl,NoRidge,Norm,1T,2Story,9,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,165.0,4,3,PConc,4.0,1393.0,5,1,2.0,2599,4,4.0,10,3.0,BuiltIn,1999.0,3.0,779.0,3.0,3,0.0,0.0,0,WD,Normal,333168.0,12.716402146247475,3.0,698
1314,20,RL,60.0,8190,1,0.0,Reg,Lvl,IC2,Gtl,Edwards,Norm,1T,1Story,4,6,1954,1954,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3.0,948.0,5,1,2.0,948,3,3.0,5,3.0,Detchd,1956.0,1.0,280.0,3.0,3,0.0,0.0,0,WD,Normal,119000.0,11.686878772093667,2.0,36
1315,60,RL,85.0,11075,1,0.0,Reg,Lvl,IC2,Gtl,NAmes,Norm,1T,2Story,6,5,1969,1969,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,2.0,952.0,3,1,2.0,2112,4,3.0,9,4.0,Attchd,1969.0,1.0,576.0,3.0,3,0.0,0.0,0,WD,Normal,206900.0,12.239990863733635,3.0,280
1316,20,RL,61.0,10226,1,0.0,IR1,Lvl,IC2,Gtl,CollgCr,Norm,1T,1Story,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,270.0,4,3,PConc,5.0,1622.0,5,1,2.0,1630,3,5.0,8,4.0,Attchd,2008.0,2.0,860.0,3.0,3,0.0,0.0,0,WD,Normal,295493.0,12.596400426884427,3.0,214
1317,120,FV,47.0,4230,1,2.0,Reg,Lvl,IC2,Gtl,Somerst,Norm,1T,1Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,5.0,1352.0,5,1,2.0,1352,2,4.0,5,4.0,Attchd,2006.0,2.0,466.0,3.0,3,0.0,0.0,0,New,Partial,208900.0,12.249610947544657,2.0,241
1318,20,RL,,14781,1,0.0,IR2,Lvl,C3,Gtl,CollgCr,Norm,1T,1Story,8,5,2001,2002,Hip,CompShg,VinylSd,VinylSd,BrkFace,178.0,4,3,PConc,4.0,1753.0,5,1,2.0,1787,3,4.0,7,3.0,Attchd,2001.0,2.0,748.0,3.0,3,0.0,0.0,0,WD,Normal,275000.0,12.524526376648708,2.0,348
1319,20,RL,75.0,10215,1,0.0,Reg,Bnk,IC2,Gtl,Edwards,Norm,1T,1Story,4,5,1954,1954,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,132.0,3,3,PConc,3.0,864.0,5,1,2.0,948,3,3.0,5,0.0,Attchd,1954.0,1.0,248.0,3.0,3,0.0,0.0,0,WD,Normal,111000.0,11.617285480294472,1.0,0
1320,20,RL,70.0,8400,1,0.0,Reg,Lvl,IC2,Gtl,NAmes,Norm,1T,1Story,6,3,1957,1957,Hip,CompShg,BrkFace,BrkFace,None,0.0,3,3,CBlock,3.0,1478.0,4,1,2.0,1478,3,3.0,6,4.0,Attchd,1957.0,2.0,442.0,3.0,3,0.0,0.0,0,WD,Normal,156500.0,11.960811288962345,3.0,330
1321,20,RL,,6627,1,0.0,IR1,Lvl,IC2,Gtl,BrkSide,Feedr,1T,1Story,3,6,1949,1950,Hip,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,0.0,0.0,3,0,2.0,720,2,3.0,4,0.0,Detchd,1955.0,1.0,287.0,3.0,3,0.0,0.0,0,WD,Normal,72500.0,11.191341840842766,1.0,0
1322,60,RL,107.0,10186,1,0.0,IR1,Lvl,IC2,Gtl,NoRidge,Norm,1T,2Story,7,5,1992,1992,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,3,PConc,4.0,750.0,5,1,2.0,1923,3,4.0,8,3.0,Attchd,1992.0,2.0,564.0,3.0,3,0.0,0.0,0,WD,Normal,190000.0,12.154779351142624,4.0,279
1323,30,RL,50.0,5330,1,0.0,Reg,HLS,IC2,Gtl,BrkSide,Norm,1T,1Story,4,7,1940,1950,Hip,CompShg,VinylSd,VinylSd,None,0.0,2,3,CBlock,3.0,420.0,4,1,2.0,708,2,2.0,5,0.0,NA,,0.0,0.0,0.0,3,0.0,0.0,0,WD,Normal,82500.0,11.320553572322773,1.0,164
1324,20,RL,75.0,9986,1,0.0,Reg,Lvl,IC2,Gtl,Somerst,Norm,1T,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,428.0,4,3,PConc,5.0,1795.0,5,1,2.0,1795,2,4.0,7,4.0,Attchd,2007.0,2.0,895.0,3.0,3,0.0,0.0,0,New,Partial,147000.0,11.898187865760873,2.0,49
1325,30,RM,40.0,3636,1,0.0,Reg,Lvl,IC2,Gtl,IDOTRR,Norm,1T,1Story,4,4,1922,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,3,3,BrkTil,3.0,796.0,2,0,2.0,796,2,3.0,5,0.0,NA,,0.0,0.0,0.0,1,0.0,1.0,0,WD,Normal,55000.0,10.915088464214607,1.0,100
1326,30,RH,70.0,4270,1,0.0,Reg,Bnk,IC2,MS,Edwards,Norm,1T,1Story,3,6,1931,2006,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3.0,544.0,5,1,2.0,774,3,4.0,6,0.0,NA,,0.0,0.0,0.0,3,0.0,0.0,0,WD,Normal,79000.0,11.27720313144916,1.0,286
1327,20,RL,60.0,6600,1,0.0,Reg,Lvl,IC2,Gtl,Mitchel,Norm,1T,1Story,5,9,1982,2008,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,4,CBlock,3.0,816.0,5,1,2.0,816,3,4.0,5,5.0,Attchd,1982.0,1.0,264.0,3.0,3,0.0,1.0,0,WD,Normal,130500.0,11.779128505744886,2.0,0
1328,50,RM,60.0,10440,1,1.0,Reg,Lvl,IC2,Gtl,OldTown,Norm,1T,1.5Fin,6,7,1920,1950,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,4,4,BrkTil,4.0,1510.0,5,1,2.0,2792,5,3.0,8,3.0,Detchd,1920.0,1.0,520.0,2.0,3,0.0,1.0,1150,WD,Normal,256000.0,12.4529327234617,2.0,1027
1329,60,RL,63.0,9084,1,0.0,IR1,Lvl,IC2,Gtl,Gilbert,Norm,1T,2Story,7,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4.0,935.0,4,1,2.0,1632,3,3.0,8,3.0,Attchd,1998.0,3.0,462.0,3.0,3,0.0,0.0,0,WD,Normal,176500.0,12.081076155355488,3.0,28
1330,20,RL,85.0,10000,1,0.0,Reg,Lvl,IC2,Gtl,Somerst,Norm,1T,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,Stone,410.0,4,3,PConc,4.0,1588.0,5,1,2.0,1588,3,4.0,7,4.0,Attchd,2006.0,2.0,825.0,3.0,3,0.0,0.0,0,WD,Normal,227000.0,12.332705296463539,2.0,189
1331,80,RL,55.0,10780,1,0.0,IR1,Lvl,IC2,Gtl,CollgCr,Norm,1T,SLvl,5,5,1976,1976,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3.0,911.0,4,1,2.0,954,3,3.0,6,0.0,Detchd,1976.0,1.0,576.0,3.0,3,0.0,0.0,0,WD,Normal,132500.0,11.794337924408413,1.0,0
1332,20,RL,67.0,8877,1,0.0,Reg,Lvl,IC2,MS,Edwards,Norm,1T,1Story,4,6,1938,1958,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3.0,816.0,5,1,2.0,816,2,3.0,3,4.0,Detchd,1958.0,1.0,288.0,2.0,3,0.0,0.0,0,WD,Normal,100000.0,11.512925464970229,2.0,0
1333,50,RM,60.0,7200,1,0.0,Reg,Lvl,IC2,Gtl,IDOTRR,Norm,1T,1.5Fin,5,6,1938,1995,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3.0,803.0,5,1,2.0,1360,2,4.0,6,0.0,Detchd,1951.0,1.0,297.0,3.0,3,0.0,1.0,0,WD,Normal,125500.0,11.740061037553975,2.0,255
1334,160,RM,24.0,2368,1,0.0,Reg,Lvl,IC2,Gtl,BrDale,Norm,1T,2Story,5,6,1970,1970,Gable,CompShg,HdBoard,HdBoard,None,312.0,3,3,CBlock,3.0,765.0,3,1,2.0,1365,3,3.0,7,0.0,Attchd,1970.0,1.0,440.0,3.0,3,0.0,0.0,0,WD,Normal,125000.0,11.736069016284437,2.0,36
1335,20,RL,80.0,9650,1,0.0,Reg,Lvl,IC2,Gtl,NWAmes,Norm,1T,1Story,6,5,1977,1977,Gable,CompShg,Plywood,Plywood,BrkFace,360.0,3,3,CBlock,4.0,1350.0,3,1,2.0,1334,2,3.0,6,3.0,Attchd,1977.0,2.0,630.0,3.0,3,0.0,0.0,0,WD,Normal,167900.0,12.031123843065632,3.0,16
1336,90,RL,87.0,9246,1,0.0,IR1,Lvl,IC2,Gtl,NWAmes,Feedr,2DT,1Story,5,5,1973,1973,Gable,CompShg,Plywood,Plywood,BrkFace,564.0,3,3,CBlock,3.0,1656.0,3,1,2.0,1656,4,3.0,8,0.0,Detchd,1973.0,1.0,506.0,3.0,3,0.0,0.0,0,WD,Normal,135000.0,11.813030057420567,2.0,211
1337,30,RM,153.0,4118,1,1.0,IR1,Bnk,IC2,MS,OldTown,Feedr,1T,1Story,4,4,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3.0,693.0,2,0,1.0,693,2,2.0,4,0.0,NA,,0.0,0.0,0.0,1,0.0,0.0,0,WD,Normal,52500.0,10.868568448579715,1.0,20
1338,60,RL,95.0,13450,1,0.0,IR1,Lvl,IC2,Gtl,CollgCr,Norm,1T,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,916.0,5,1,2.0,1861,3,4.0,8,0.0,BuiltIn,2002.0,2.0,492.0,3.0,3,0.0,0.0,0,WD,Normal,200000.0,12.206072645530174,4.0,237
1339,20,RL,120.0,9560,1,0.0,IR1,Lvl,IC2,Gtl,CollgCr,Norm,1T,1Story,5,7,1972,1972,Hip,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,3.0,864.0,5,1,2.0,864,3,3.0,5,0.0,Attchd,1972.0,2.0,288.0,3.0,3,0.0,0.0,0,WD,Normal,128500.0,11.763684183317412,1.0,0
1340,20,RL,70.0,8294,1,0.0,Reg,Lvl,IC2,Gtl,NAmes,Norm,1T,1Story,4,5,1971,1971,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3.0,858.0,3,1,2.0,872,3,3.0,5,0.0,Detchd,1974.0,1.0,480.0,3.0,3,0.0,1.0,0,WD,Normal,123000.0,11.719939634354555,1.0,0
1341,20,RL,66.0,13695,1,0.0,Reg,Lvl,IC2,Gtl,SawyerW,RRAe,1T,1Story,6,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4.0,1114.0,5,1,2.0,1114,3,4.0,6,0.0,Detchd,2004.0,1.0,576.0,3.0,3,0.0,0.0,0,WD,Normal,155000.0,11.951180395901384,2.0,78
1342,60,RL,,9375,1,0.0,Reg,Lvl,IC2,Gtl,CollgCr,Norm,1T,2Story,8,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,149.0,4,3,PConc,4.0,1284.0,5,1,2.0,2169,3,4.0,7,4.0,Attchd,2002.0,2.0,647.0,3.0,3,0.0,0.0,0,WD,Normal,228500.0,12.339291489316397,3.0,279
1343,50,RL,57.0,7558,1,0.0,Reg,Bnk,IC2,Gtl,Crawfor,Norm,1T,1.5Fin,6,6,1928,1950,Gable,CompShg,BrkFace,Stone,None,0.0,3,3,BrkTil,3.0,896.0,4,1,2.0,1913,3,3.0,9,3.0,Detchd,1929.0,1.0,342.0,2.0,3,0.0,0.0,0,WD,Normal,177000.0,12.083905011555967,2.0,0
1344,60,RL,85.0,11103,1,0.0,IR1,Lvl,IC2,Gtl,CollgCr,Norm,1T,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,728.0,5,1,2.0,1456,3,4.0,8,3.0,Attchd,2006.0,3.0,440.0,3.0,3,0.0,0.0,0,New,Partial,155835.0,11.956553034172742,3.0,0
1345,30,RM,50.0,6000,1,0.0,Reg,Lvl,IC2,Gtl,OldTown,Norm,1T,1Story,4,4,1920,1950,Hip,CompShg,MetalSd,MetalSd,None,0.0,3,3,PConc,3.0,960.0,4,1,1.0,960,2,2.0,5,0.0,Detchd,1997.0,1.0,308.0,3.0,3,0.0,0.0,0,WD,Normal,108500.0,11.594505451962652,1.0,168
1346,20,RL,,20781,1,0.0,IR2,Lvl,C3,Gtl,NWAmes,PosN,1T,1Story,7,7,1968,2003,Hip,CompShg,BrkFace,HdBoard,None,0.0,3,3,CBlock,3.0,1568.0,3,1,2.0,2156,3,3.0,9,4.0,Attchd,1968.0,2.0,508.0,4.0,3,0.0,0.0,0,WD,Normal,262500.0,12.478006361013815,2.0,370
1347,20,RL,93.0,15306,1,0.0,IR1,HLS,IC2,Gtl,Timber,Norm,1T,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,100.0,4,3,PConc,5.0,1732.0,5,1,2.0,1776,3,4.0,7,4.0,Attchd,2006.0,3.0,712.0,3.0,3,0.0,0.0,0,New,Partial,283463.0,12.554836882168736,3.0,0
1348,20,RL,,16196,1,0.0,IR3,Low,IC2,Gtl,SawyerW,Norm,1T,1Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,1482.0,5,1,2.0,1494,3,4.0,5,2.0,Attchd,1998.0,2.0,514.0,3.0,3,0.0,0.0,0,WD,Normal,215000.0,12.2783933071098,3.0,427
1349,70,RM,50.0,5250,1,2.0,Reg,Lvl,IC2,Gtl,OldTown,Norm,1T,2Story,8,5,1872,1987,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,BrkTil,3.0,684.0,2,0,2.0,2358,4,3.0,8,0.0,NA,,0.0,0.0,0.0,3,0.0,0.0,0,WD,Normal,122000.0,11.711776323715394,2.0,74
1350,90,RL,91.0,11643,1,0.0,Reg,Lvl,IC2,Gtl,NAmes,Artery,2DT,2Story,5,5,1969,1969,Gable,CompShg,MetalSd,MetalSd,BrkFace,368.0,3,3,CBlock,3.0,1248.0,3,1,2.0,2634,6,3.0,12,0.0,Detchd,1969.0,1.0,968.0,3.0,3,0.0,0.0,0,WD,Normal,200000.0,12.206072645530174,6.0,0
1351,60,RL,70.0,9247,1,0.0,IR1,Lvl,IC2,Gtl,NAmes,Norm,1T,2Story,6,6,1962,1962,Gable,CompShg,HdBoard,HdBoard,BrkFace,318.0,3,3,CBlock,3.0,858.0,5,1,2.0,1716,4,3.0,8,4.0,Attchd,1962.0,3.0,490.0,3.0,3,0.0,0.0,0,WD,Normal,171000.0,12.049418835484797,2.0,204
1352,50,RM,50.0,6000,1,0.0,Reg,Lvl,IC2,Gtl,BrkSide,Norm,1T,1.5Fin,6,9,1937,2000,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,3,BrkTil,3.0,698.0,3,1,2.0,1176,2,3.0,4,0.0,Detchd,1999.0,1.0,624.0,3.0,1,0.0,0.0,0,WD,Normal,134900.0,11.812289042195847,1.0,210
1353,50,RL,56.0,14720,1,0.0,IR1,Lvl,C3,Gtl,NoRidge,Norm,1T,1.5Fin,8,5,1995,1996,Hip,CompShg,VinylSd,VinylSd,BrkFace,579.0,4,3,PConc,4.0,2033.0,5,1,2.0,3238,4,4.0,9,5.0,Attchd,1996.0,3.0,666.0,3.0,3,0.0,0.0,0,WD,Normal,410000.0,12.92391243868049,4.0,369
1354,60,RL,,10316,1,0.0,IR1,Lvl,IC2,Gtl,CollgCr,Norm,1T,2Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,992.0,5,1,2.0,1865,3,4.0,7,3.0,Attchd,2000.0,2.0,839.0,3.0,3,0.0,0.0,0,WD,Normal,235000.0,12.367340793126296,4.0,184
1355,80,RL,102.0,10192,1,0.0,IR1,Lvl,IC2,Gtl,NWAmes,Norm,1T,SLvl,7,6,1968,1992,Gable,CompShg,MetalSd,MetalSd,BrkFace,143.0,3,3,CBlock,3.0,570.0,4,1,2.0,1920,4,4.0,8,3.0,Attchd,1968.0,2.0,487.0,3.0,3,0.0,1.0,0,WD,Normal,170000.0,12.043553716032399,3.0,98
1356,20,RL,,9477,1,0.0,Reg,Lvl,IC2,Gtl,NAmes,Norm,1T,1Story,5,5,1966,1966,Gable,CompShg,HdBoard,HdBoard,BrkFace,65.0,3,3,CBlock,3.0,864.0,3,1,2.0,892,3,3.0,5,0.0,Attchd,1966.0,2.0,264.0,3.0,3,0.0,1.0,0,WD,Normal,110000.0,11.608235644774552,1.0,0
1357,20,RL,,12537,1,0.0,IR1,Lvl,C3,Gtl,NAmes,Norm,1T,1Story,5,6,1971,2008,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3.0,1078.0,5,1,2.0,1078,3,3.0,6,2.0,Attchd,1971.0,3.0,500.0,3.0,3,0.0,0.0,0,WD,Normal,149900.0,11.917723684090689,3.0,0
1358,160,FV,,2117,1,0.0,Reg,Lvl,IC2,Gtl,Somerst,Norm,2DT,2Story,6,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,216.0,4,3,PConc,4.0,756.0,5,1,2.0,1573,3,4.0,5,0.0,Detchd,2000.0,1.0,440.0,3.0,3,0.0,0.0,0,WD,Normal,177500.0,12.086725887897607,3.0,32
1359,20,RL,129.0,16737,1,0.0,Reg,Lvl,C3,Gtl,NridgHt,Norm,1T,1Story,9,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,BrkFace,66.0,4,3,PConc,5.0,1980.0,5,1,2.0,1980,3,5.0,8,4.0,Attchd,2004.0,3.0,770.0,3.0,3,0.0,0.0,0,WD,Normal,315000.0,12.66032791780777,3.0,239
1360,70,RL,51.0,9842,1,0.0,Reg,Lvl,IC2,Gtl,SWISU,Feedr,1T,2Story,5,6,1921,1998,Gable,CompShg,MetalSd,Wd Sdng,None,0.0,3,3,BrkTil,3.0,612.0,5,1,2.0,2601,4,3.0,8,0.0,BuiltIn,1998.0,2.0,621.0,3.0,3,0.0,0.0,0,WD,Normal,189000.0,12.14950229404178,4.0,484
1361,20,RL,124.0,16158,1,0.0,IR1,Low,IC2,MS,StoneBr,Norm,1T,1Story,7,5,2005,2005,Hip,CompShg,VinylSd,VinylSd,Stone,16.0,4,3,PConc,5.0,1530.0,5,1,2.0,1530,3,4.0,7,4.0,Attchd,2005.0,3.0,430.0,3.0,3,0.0,0.0,0,WD,Normal,260000.0,12.468436909997665,3.0,204
1362,50,RL,,12513,1,0.0,IR1,Lvl,IC2,Gtl,NAmes,Feedr,1T,1.5Fin,4,4,1920,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,BrkTil,3.0,715.0,4,1,2.0,1738,4,3.0,7,4.0,Attchd,1920.0,1.0,368.0,3.0,3,0.0,0.0,0,WD,Normal,104900.0,11.560762794384388,2.0,55
1363,60,RL,73.0,8499,1,0.0,IR1,Lvl,IC2,Gtl,Gilbert,Norm,1T,2Story,6,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4.0,616.0,5,1,2.0,1412,3,4.0,6,4.0,BuiltIn,2007.0,3.0,432.0,3.0,3,0.0,0.0,0,New,Partial,156932.0,11.963567869487337,3.0,36
1364,160,FV,30.0,3180,1,2.0,Reg,Lvl,IC2,Gtl,Somerst,Norm,1T,2Story,7,5,2005,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,3,PConc,4.0,600.0,5,1,2.0,1200,2,4.0,4,0.0,Detchd,2005.0,2.0,480.0,3.0,3,0.0,0.0,0,WD,Abnorml,144152.0,11.87862357740665,3.0,166
1365,60,FV,,7500,1,0.0,Reg,Lvl,IC2,Gtl,Somerst,Norm,1T,2Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,814.0,5,1,2.0,1674,3,4.0,7,0.0,Attchd,2000.0,2.0,663.0,3.0,3,0.0,0.0,0,WD,Normal,216000.0,12.283033686666302,4.0,96
1366,60,RL,68.0,9179,1,0.0,IR1,Lvl,IC2,Gtl,CollgCr,Norm,1T,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,158.0,4,3,PConc,4.0,873.0,5,1,2.0,1790,3,4.0,7,0.0,Attchd,1999.0,2.0,588.0,3.0,3,0.0,0.0,0,WD,Abnorml,193000.0,12.170445467887022,4.0,88
